MAVERIK COUNTRY STORE #333                                  ,Maverik                       ,"10419 S 2700 W, South Jordan                            , UT",$3.859
7-ELEVEN #34623                                             ,7-Eleven                      ,"2680 W 10400 S, South Jordan, UT",$3.859
MAVERIK COUNTRY STORE #352                                  ,Maverik                       ,"4604 W 12600 S, Herriman                                , UT",$3.859
7-ELEVEN #34995                                             ,7-Eleven                      ,"10420 SOUTH 4000 WEST, South Jordan, UT",$3.859
MAVERIK #573                                                ,Maverik                       ,"13970 S REDWOOD RD, Riverton, UT",$3.859
HARMONS FUEL STOP                                           ,Harmons Fuel Stop             ,"10507 S REDWOOD RD, South Jordan, UT",$3.879
HARMONS FUEL STOP                                           ,Harmons Fuel Stop             ,"11453 PARKWAY PLAZA DR, South Jordan, UT",$3.889
CHEVRON                                                     ,Chevron                       ,"12567 S CREEK MEADOW RD, Riverton, UT",$3.899
PROSTOP                                                     ,Sinclair                      ,"1977 W 12600 S, Riverton                                , UT",$3.899
7-ELEVEN #33982                                             ,7-Eleven                      ,"11366 S REDWOOD RD, South Jordan, UT",$3.899
7-ELEVEN #36026                                             ,7-Eleven                      ,"3798 WEST 11400 S, South Jordan, UT",$3.929
PEMEX #6628                                                 ,Pemex                         ,"AV. INSTITUTO TECNOLOGICO # 446, Heroica Nogales, SN",$16.190
ARCO                                                        ,ARCO                          ,"BLVD. LUIS DONALDO COLOSIO NO. 1897, Heroica Nogales, SN",$16.990
SMITHS FUEL #9138 (DISCOUNT AVAILABLE)                      ,Smiths                        ,"1634 W SOUTH JORDAN PKWY, South Jordan                            , UT",$3.859
JACKSONS FOOD STORE                                         ,Jacksons Food Stores          ,"3728 W 12600 S, Riverton, UT",
COSTCO #0487                                                ,Costco                        ,"11100 AUTO MALL DR, Sandy                                   , UT",$3.779
HOLIDAY OIL #5                                              ,Holiday Oil                   ,"1033 W SOUTH JORDAN PKWY, South Jordan, UT",$3.839
SPEEDWAY #9446                                              ,Speedway                      ,"95 W 10600 S, Sandy, UT",$3.859
