CHEVRON                                                     ,Chevron                       ,"701 E CAMELBACK RD, Phoenix, AZ",$3.299
ARCO,ARCO                          ,"2230 W INDIAN SCHOOL RD, Phoenix                                 , AZ",$2.939
COSTCO #0665                                                ,Costco                        ,"1646 W MONTEBELLO AVE, Phoenix, AZ",
BIG BS MARKET                                               ,Sinclair                      ,"4835 N 37TH AVE, Phoenix                                 , AZ",
COSTCO #0736                                                ,Costco                        ,"595 S GALLERIA WAY, Chandler                                , AZ",$2.939
CIRCLE K #9161                                              ,Circle K                      ,"4040 W CHANDLER BLVD, Chandler, AZ",$3.099
CIRCLE K #9182                                              ,Circle K                      ,"3989 W RAY RD, Chandler, AZ",$3.099
FAST MARKET #4601                                           ,FastMarket                    ,"4020 W RAY RD, Chandler, AZ",$3.099
CIRCLE K #9161                                              ,Circle K                      ,"1015 N RURAL RD, Chandler, AZ",$3.099
FRYS FUEL #7627 (DISCOUNT AVAILABLE)                        ,Frys                          ,"9970 S RURAL RD, Tempe, AZ",$3.099
CIRCLE K #5032                                              ,Circle K                      ,"6950 W CHANDLER BLVD, Chandler, AZ",$3.099
CHEVRON                                                     ,Chevron                       ,"7000 W CHANDLER BLVD, Chandler, AZ",$3.099
CIRCLE K #5302                                              ,Circle K                      ,"6969 W RAY RD, Chandler, AZ",$3.099
CIRCLE K #5400                                              ,Circle K                      ,"7351 W CHANDLER BLVD, Chandler, AZ",$3.099
LOVES TRAVEL STOPS #328                                     ,Loves                         ,"7001 W SUNDUST RD, Chandler, AZ",$3.099
CHEVRON #374162                                             ,Chevron                       ,"1280 S KYRENE RD, Chandler                                , AZ",$3.219
CHEVRON                                                     ,Chevron                       ,"2755 W CHANDLER BLVD, Chandler, AZ",$3.239
7-ELEVEN #32265                                             ,7-Eleven                      ,"485 W WARNER RD, Tempe, AZ",$3.259
CHEVRON                                                     ,Chevron                       ,"5139 E WILD HORSE, Chandler                                , AZ",$3.299
PEMEX #11907                                                ,Pemex                         ,"CARRE. NAVOJOA-HUATABAMPO # 65, COL. S-C, Navojoa, SN",$21.350
SHELL                                                       ,Shell                         ,"505 W WARNER RD, Tempe                                   , AZ",
SAMS CLUB #6213                                             ,Sams Club                     ,"700 N 54TH ST, Chandler                                , AZ",
CIRCLE K #0014                                              ,Circle K                      ,"1001 N 16TH ST, Phoenix, AZ",$2.909
CIRCLE K #1921                                              ,Circle K                      ,"3149 E VAN BUREN ST, Phoenix, AZ",$2.959
Phillips 66,Phillips 66                   ,"1045 N 24TH ST, Phoenix, AZ",$2.959
CIRCLE K #8596                                              ,Circle K                      ,"1602 E WASHINGTON ST, Phoenix, AZ",$2.959
CIRCLE K #1344                                              ,Circle K                      ,"1002 N 32ND ST, Phoenix, AZ",$2.959
CIRCLE K #1974                                              ,Circle K                      ,"2402 E MCDOWELL RD, Phoenix, AZ",$2.959
ARCO                                             ,ARCO                          ,"1825 N 24TH ST, Phoenix                                 , AZ",$2.959
CIRCLE K #8841                                              ,Circle K                      ,"966 E VAN BUREN ST, Phoenix, AZ",$2.959
CIRCLE K #5023                                              ,Circle K                      ,"1533 E MCDOWELL RD, Phoenix, AZ",$2.959
ARCO                                             ,ARCO                          ,"2310 N 32ND ST, Phoenix                                 , AZ",$2.959
CIRCLE K #5408                                              ,Circle K                      ,"4403 E VAN BUREN ST, Phoenix, AZ",$2.959
CIRCLE K #1569                                              ,Circle K                      ,"699 E BUCKEYE RD, Phoenix, AZ",$2.959
STAR K                                                      ,Exxon                         ,"3202 E VAN BUREN ST, Phoenix                                 , AZ",$3.099
CIRCLE K #1635                                              ,Circle K                      ,"3980 E MCDOWELL RD, Phoenix, AZ",$3.099
CIRCLE K #2890                                              ,Circle K                      ,"3543 E OAK ST, Phoenix, AZ",$3.099
QUIKTRIP #432                                               ,QuikTrip                      ,"4075 S 32ND ST, Phoenix, AZ",$3.159
CIRCLE K #9193                                              ,Circle K                      ,"3140 E BROADWAY RD, Phoenix, AZ",$3.159
MOBIL                                                       ,Mobil                         ,"3001 E WASHINGTON ST, Phoenix, AZ",$3.259
CHEVRON #308623                                             ,Chevron                       ,"2711 S 40TH ST, Phoenix, AZ",$3.299
CHEVRON #206657                                             ,Chevron                       ,"2402 E WASHINGTON ST, Phoenix, AZ",$3.399
SHELL                                                       ,Shell                         ,"2401 E VAN BUREN ST, Phoenix, AZ",$3.499
SHELL SERVICE STATION                                       ,Shell                         ,"1515 E BUCKEYE RD, Phoenix, AZ",$4.099
CIRCLE K #8694                                              ,Circle K                      ,"1945 E VAN BUREN ST, Phoenix, AZ",
IN THE ZONE III                                             ,Valero                        ,"1003 N 32ND ST, Phoenix, AZ",
