SOUTHERN GAS AND FUEL                                       ,Shell                         ,"1865 N HIGHWAY 17, Mount Pleasant                          , SC",$2.959
BLUE WATER #4,Blue Water                    ,"701 LONG POINT RD, Mount Pleasant, SC",$2.959
BLUE WATER #18,Blue Water                    ,"699 LONG POINT RD, Mount Pleasant                          , SC",$2.959
A PLUS #2667,A Plus                        ,"1265 BEN SAWYER BLVD, Mount Pleasant                          , SC",$2.959
BP                                                          ,BP                            ,"650 COLEMAN BLVD, Mount Pleasant, SC",$2.979
CIRCLE K #2723296                                           ,Circle K                      ,"2171 N HIGHWAY 17, Mount Pleasant, SC",$2.999
FUEL EXPRESS #2                                             ,Exxon                         ,"235 MATHIS FERRY RD, Mount Pleasant, SC",$2.999
CIRCLE K #2720880                                           ,Circle K                      ,"1805 SAVANNAH HWY, Charleston, SC",$2.699
COSTCO #0360                                                ,Costco                        ,"3050 ASHLEY TOWN CENTER DR, Charleston                              , SC",$2.699
Exxon,Exxon                         ,"2245 SAVANNAH HWY, Charleston, SC",$2.699
DAYBREAK MARKET                                             ,Unbranded                     ,"1756 ASHLEY RIVER RD, Charleston, SC",$2.839
CIRCLE K #5121                                              ,Circle K                      ,"1811 SAM RITTENBERG BLVD, Charleston, SC",$2.839
Exxon,Exxon                         ,"1602 SAM RITTENBERG BLVD, Charleston, SC",$2.839
CIRCLE K #2723694                                           ,Circle K                      ,"904 SAINT ANDREWS BLVD, Charleston, SC",$2.839
VGO Market,Unbranded                     ,"2314 ASHLEY RIVER RD, Charleston, SC",$2.839
CIRCLE K #5363                                              ,Circle K                      ,"2407 ASHLEY RIVER RD, Charleston, SC",$2.839
CIRCLE K #5120                                              ,Circle K                      ,"2300 SAVANNAH HWY, Charleston, SC",$2.849
BLUE WATER #24                                              ,Exxon                         ,"2493 SAVANNAH HWY, Charleston, SC",$2.849
VGO #16                                                     ,VGo                           ,"642 SAINT ANDREWS BLVD, Charleston, SC",$2.859
A PLUS #2632,A Plus                        ,"1880 ASHLEY RIVER RD, Charleston                              , SC",$2.899
CIRCLE K #3353                                              ,Circle K                      ,"1141 OLD TOWNE RD, Charleston, SC",$2.899
KWIK STOP FOOD MART                                         ,Mobil                         ,"2004 ASHLEY RIVER RD, Charleston                              , SC",$2.899
PARKER'S #79                                                ,Parkers                       ,"1140 SAM RITTENBERG BLVD, Charleston, SC",$2.899
BLUE WATER #15,Blue Water                    ,"484 SAVANNAH HWY, Charleston                              , SC",$2.899
SAM RITTENBERG BP                                           ,BP                            ,"1924 SAM RITTENBERG BLVD, Charleston                              , SC",$2.959
A PLUS #2631,A Plus                        ,"1984 SAM RITTENBERG BLVD, Charleston                              , SC",$2.959
VGO #21                                                     ,VGo                           ,"1406 SAVANNAH HWY, Charleston, SC",$2.959
SKY MART CITGO                                              ,CITGO                         ,"1828 ASHLEY RIVER RD, Charleston                              , SC",
