Origin
Origin Index: 0
9.6107,17.75
9.9941,19.9
8.9763,16.3167
8.9303,15.9167
8.4861,14.8167
8.4811,14.5
10.4247,20.6833
11.4649,23.7833
10.8846,24.8333
11.5811,25.4167
9.781,21.3333
13.0196,30.2
23.1691,32.4667
11.2232,24.4667
10.792,23.7333
11.0828,23.95
10.2278,22.95
10.7392,23.05
10.6584,22.9333
9.7878,20.45
10.1352,22.3167
13.3247,31.6167
20.7749,28.8333
12.4162,26.9167
11.7501,25.9333
12.2945,28.15
22.9566,31.3833
11.8781,26.6833
22.7509,30.6667
13.8019,28.4833
24.1962,27.6667
21.556,25.6667
21.5753,27.0667
24.1583,27.9833
20.1007,25.9167
19.1494,22.1333
19.2302,22.9333
21.5871,25.7833
19.1326,23.6
19.0674,23.9333
19.7745,24.0833
19.8553,24.8167
22.4166,27.95
8.3512,18.3833
7.4571,14.2167
8.0455,16.75
8.6246,18.8167
6.8338,14.2833
6.5946,13.45
8.7508,18.7667
7.4695,14.6
9.5753,19.3833
7.7988,17.9167
7.7591,17.5667
7.554,17.1833
9.0888,20.0667
6.3162,14.0167
7.2477,14.95
7.5099,15.7167
24.6635,28.8
12.0092,25.7333
15.6026,19.1
17.061,23.1333
17.0007,22.9833
11.619,23.6167
13.5328,29.5833
13.1557,29.2667
13.2613,28.9
12.323,27.1833
18.1074,25.4
21.2751,28.0167
18.5361,24.9833
18.5361,24.35
19.1146,22.5333
13.6888,30.6167
15.469,18.8167
19.3669,21.1167
11.2325,23.4667
17.3766,22.6333
19.032,24.6333
18.2851,23.2833
17.4649,21.3667
19.0525,21.9833
17.9638,21.3833
18.1788,24.85
19.7838,24.9
22.1003,28.05
22.1165,28.1333
19.0283,21.7
20.0684,25.8833
21.0216,25.7667
19.9802,23.8833
16.8808,22.1667
13.8261,31.0667
19.4663,22.85
18.7722,24.2833
17.4537,23.75
17.1567,20.6167
20.1001,22.7667
18.2024,25.8333
11.5146,22.7167
18.1552,25.7667
Origin
Origin Index: 2
9.7301,22.9333
7.5428,14.7167
6.9538,15.0833
6.8102,14.25
11.4767,22.5667
14.8029,23.15
8.6259,17.7
12.0428,19.7667
10.9461,17.6667
9.2156,21.2167
9.6468,21.9
14.1983,20.55
13.9318,19.6167
14.532,21.7667
5.8757,12.5
7.5136,14.3667
10.467,16.2333
18.4355,22.8667
18.4945,23.7333
19.5906,23.9667
18.5933,22.0167
20.5904,25.9667
18.7219,21.75
17.0318,22.6167
17.0945,22.8833
19.5372,23.6333
18.4833,20.8833
20.5338,25.6667
19.4632,24.15
21.5448,28.75
21.5709,26.35
21.5591,25.8
16.5645,21.0667
17.7433,21.4667
17.5674,20.3333
17.5401,20.3833
16.5459,21.6667
14.4183,20.8667
14.4264,20.6833
18.6853,24.1167
18.648,23.9667
19.8286,23.7
17.4935,25.9167
17.8358,26.7667
21.5026,27.45
21.9767,29.5333
20.8594,25.7833
21.9791,28.9
21.5361,25.5833
15.3839,27.2167
15.182,22.7667
13.7043,23.7167
14.6352,26.35
13.577,22.5667
14.2667,20.25
13.5583,17.9333
15.0813,22.5
20.7613,23.7667
18.7735,23.7333
20.1548,26.0167
21.574,28.6
17.934,22.05
18.9176,23.9833
18.7977,22.6167
17.9042,23.75
20.3791,26.9667
21.5653,26.95
19.0152,23.2667
16.9491,21.2667
16.9349,20.9667
19.2041,24.1833
17.9527,23.3333
19.621,23.2167
15.0223,22.8
12.7027,16.1
14.4935,21.1
12.6803,16.1
21.0402,26.3
20.8159,26.1833
20.9974,26.3
26.8631,29.9833
26.673,29.3167
24.1483,25.9
25.4104,29.2833
21.9891,29.2333
22.5744,28.1667
26.5785,28.7333
25.273,28.7833
21.6809,29.9667
22.7155,28.1833
16.4465,29.9833
12.4392,21.05
10.8989,22.3833
10.6634,21.4833
9.6779,18.75
9.6511,18.5
12.3541,19.8667
12.7375,22
11.7197,18.4167
