29.6642465,35.40813000000001,38.805755,33.30552000000001,43.651265000000016,45.35066000000001,58.48844
29.6642465,35.40813000000001,38.805755,33.30552000000001,43.651265000000016,45.35066000000001,58.48844
29.6642465,35.40813000000001,38.805755,33.30552000000001,43.651265000000016,45.35066000000001,58.48844
29.6642465,35.40813000000001,38.805755,33.30552000000001,43.651265000000016,45.35066000000001,58.48844
29.6642465,35.40813000000001,38.805755,33.30552000000001,43.651265000000016,45.35066000000001,58.48844
29.6642465,35.40813000000001,38.805755,33.30552000000001,43.651265000000016,45.35066000000001,58.48844
29.6642465,35.40813000000001,38.805755,33.30552000000001,43.651265000000016,45.35066000000001,58.48844
29.6642465,35.40813000000001,38.805755,33.30552000000001,43.651265000000016,45.35066000000001,58.48844
29.6642465,35.40813000000001,38.805755,33.30552000000001,43.651265000000016,45.35066000000001,58.48844
29.6642465,35.40813000000001,38.805755,33.30552000000001,43.651265000000016,45.35066000000001,58.48844
