42.32240880000001, -83.4785661
42.351332, -83.4598536
42.3070457, -83.4866912
42.3224678, -83.44836920000002
42.3961683, -83.4024523
42.41306290000001, -83.3355407
42.3989536, -83.3152405
42.3817905, -83.37229719999999
42.3540364, -83.3521197
42.3557366, -83.38685509999999
42.3388587, -83.36478919999999
42.3384964, -83.38534489999999
42.38461179999999, -83.3149689
42.4228426, -83.5122264
42.4430689, -83.43308809999999
42.3600558, -83.43255979999999
42.3346437, -83.4084596
42.3178004, -83.38812
42.3107189, -83.3403277
42.34027870000001, -83.3115014
42.312029, -83.3103948
42.468825, -83.4161349
42.29518849999999, -83.3877236
42.3060629, -83.2460005
42.276244, -83.28940039999999
42.292649, -83.24950749999999
42.2407744, -83.26910269999999
