CHEVRON #307176                                             ,ExtraMile                     ,"4535 SLAUSON AVE, Maywood, CA",$4.399
FLORENCE SHELL                                              ,Shell                         ,"2322 E FLORENCE AVE, Huntington Park                         , CA",$4.399
SHELL                                                       ,Shell                         ,"1520 S SANTA FE AVE, Los Angeles                             , CA",$4.419
EMILE MOBIL                                                 ,Mobil                         ,"1166 S SOTO ST, Los Angeles, CA",$4.439
Chevron #384977,Chevron                       ,"3154 E OLYMPIC BLVD, Los Angeles                             , CA",$4.459
7-ELEVEN #39384                                             ,7-Eleven                      ,"1800 E OLYMPIC BLVD, Los Angeles, CA",$4.459
KYLE TRUCKSTOP                                              ,Shell                         ,"1400 S ALAMEDA ST, Los Angeles, CA",$4.479
CHEVRON #309093                                             ,ExtraMile                     ,"6320 HOLMES AVE, Los Angeles, CA",$4.499
MAYWOOD SHELL                                               ,Shell                         ,"5645 ATLANTIC BLVD, Maywood                                 , CA",$4.509
WASHINGTON MOBIL                                            ,Mobil                         ,"1690 S ALAMEDA ST, Los Angeles, CA",$4.599
SHELL SERVICE STATION                                       ,Shell                         ,"1285 E VERNON AVE, Los Angeles                             , CA",$4.599
VERNON TRUCK WASH                                           ,Unbranded                     ,"3308 BANDINI BLVD, Los Angeles                             , CA",
ARCO                                             ,ARCO                          ,"3031 E VERNON AVE, Los Angeles                             , CA",
ARCO                                             ,ARCO                          ,"3278 E SLAUSON AVE, Los Angeles                             , CA",
SPEEDY FUEL                                                 ,Unbranded                     ,"1492 S LORENA ST, Los Angeles                             , CA",
SPEEDYS FUEL                                                ,Unbranded                     ,"2432 S INDIANA ST, Los Angeles                             , CA",
ARCO                                                        ,ARCO                          ,"2740 E OLYMPIC BLVD, Los Angeles, CA",
ARCO                                             ,ARCO                          ,"6400 SANTA FE AVE, Huntington Park                         , CA",
ARCO                                                        ,ARCO                          ,"3949 DENNISON ST, Los Angeles, CA",
ARCO                                             ,ARCO                          ,"3401 WHITTIER BLVD, Los Angeles, CA",
COMMERCE TRUCK STOP                                         ,Unbranded                     ,"4560 E WASHINGTON BLVD, Los Angeles                             , CA",
Arco,ARCO                          ,"4700 E SLAUSON AVE, Maywood                                 , CA",
7 BAY FUEL STATION,Unbranded                     ,"930 S SANTA FE AVE, Los Angeles, CA",
WORLD OIL #13                                               ,World Oil                     ,"1935 E FLORENCE AVE, Los Angeles, CA",
